	Name	Reactants	SMARTS	Products	Comments
1938	rule0025_19	Any;NADH_CoF	[#6;$([#6&!R](=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	A5F3A7;AADC1B;B8M9K4;E9Q3E1;J3QMK6;O06478;O34425;O34660;O35945;O57693;O74187;P05091;P08157;P0C6D7;P11884;P12693;P12762;P13601;P20000;P22281;P25795;P30837;P30839;P30840;P32872;P33008;P39616;P40108;P41751;P42041;P42236;P45959;P46329;P46368;P46369;P46562;P47738;P47740;P47771;P51648;P52476;P54114;P63938;P81178;P81406;P83401;P93338;P9WNY0;P9WNY1;Q04458;Q0WSF1;Q19A30;Q25417;Q27640;Q28399;Q29490;Q29491;Q2FF06;Q2FK94;Q2FWD6;Q2G1J0;Q2HQR3;Q2HQR4;Q2HQR5;Q2HQR6;Q2HQR7;Q2HQR8;Q2HQR9;Q2HQS0;Q2HQS1;Q2HQS3;Q2HQS4;Q2XQV4;Q2YUN1;Q2YV11;Q3C1A6;Q40255;Q41247;Q43272;Q49Z69;Q4L803;Q4L919;Q56YU0;Q59931;Q5HE78;Q5HJK3;Q5HLA3;Q5HMA0;Q5R6B5;Q5RF00;Q5RF60;Q60HH8;Q66HF8;Q6G7I8;Q6GCV9;Q6GEV3;Q6GKD8;Q6L285;Q6Z9G0;Q70DU8;Q70E96;Q7A1Y7;Q7A4D8;Q7A825;Q7ZVB2;Q802W2;Q8CN24;Q8CNI5;Q8LK61;Q8NLZ0;Q8NVG4;Q8S528;Q8VXQ2;Q8VXQ7;Q8W033;Q94688;Q96XP0;Q976X5;Q97U30;Q97XA5;Q97XS9;Q99SD6;Q99X54;Q9CZS1;Q9HK01;Q9RJZ6;Q9RYG9;Q9SNX8;Q9SU63;Q9SYG7;Q9ZA11;Q9ZPB7;S0ENH1;TM1835;W7MWX4
1939	rule0025_20	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R](-&!@[#6&!R])=&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	F6IBC7;Q1K615
1940	rule0025_21	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&R]1:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@1)=&!@[#8&!R]);!$([#6&!R](=&!@[#8&!R])-&!@[#6&R]1:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@1-&!@[#7&!R](=&!@[#8&!R])-&!@[#8&!R]);!$([#6&!R](-&!@[#6&R]1:&@[#6&R]:&@[#6&R]:&@[#6&R](:&@[#6&R]:&@[#6&R]:&@1)-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](=&!@[#8&!R])-&!@[#6&R]1:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R](:&@[#6&R]:&@1)-&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	B0JFD4;F5Z5S7;G2IKV5;G2IMC6;P05091;P0A390;P25526;P30838;P40047;P43503;P46365;P46366;P47771;P51648;P54114;P94681;Q402C7;Q6XUJ4;Q6XUN9;Q79EM7;Q8KZT4;Q8NLZ0;Q8ZPI3;Q9VBP6
1941	rule0025_22	Any;NADH_CoF	[#6;$([#6&!R](=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#16&!R](=&!@[#8&!R])(=&!@[#8&!R])-&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	
1942	rule0025_23	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	A5F3A7;B8M9K4;E9Q3E1;J3QMK6;O06478;O34660;O35945;O74187;P05091;P08157;P0C6D7;P11884;P12693;P12762;P13601;P20000;P22281;P25795;P30837;P30839;P30840;P32872;P33008;P39616;P40108;P41751;P42041;P42236;P45959;P46329;P46368;P46369;P46562;P47738;P47740;P47771;P51648;P51650;P52476;P54114;P63938;P81178;P83401;P9WNY0;P9WNY1;Q04458;Q0WSF1;Q19A30;Q25417;Q27640;Q28399;Q29490;Q29491;Q2FF06;Q2FK94;Q2FWD6;Q2G1J0;Q2XQV4;Q2YUN1;Q2YV11;Q3UNF5;Q40255;Q41247;Q49Z69;Q4L803;Q4L919;Q56YU0;Q5HE78;Q5HJK3;Q5HLA3;Q5HMA0;Q5R6B5;Q5RF00;Q5RF60;Q60HH8;Q66HF8;Q6G7I8;Q6GCV9;Q6GEV3;Q6GKD8;Q70DU8;Q70E96;Q7A1Y7;Q7A4D8;Q7A825;Q7ZVB2;Q802W2;Q8CN24;Q8CNI5;Q8NLZ0;Q8NVG4;Q8S528;Q8VXQ2;Q8W033;Q94688;Q99SD6;Q99X54;Q9CZS1;Q9DBF1;Q9RJZ6;Q9RYG9;Q9SU63;Q9SYG7;Q9ZA11;Q9ZPB7;S0ENH1;W7MWX4
1943	rule0025_24	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	A0KGD2;A0L0K7;A1AFB1;A1JPR1;A1RN69;A1S9A4;A1SVN9;A3QAX7;A4SRF2;A4WE72;A4Y3R9;A5F9G1;A6TDT2;A7MJQ2;A7MTQ2;A7ZR35;A8A467;A8APE1;A8H0M9;A9MRF0;A9N3Q6;B0TUC0;B1IT76;B1LDD2;B1XEL0;B2U0U3;B2VF24;B4EUH7;B4RWC5;B4T5H2;B4THF4;B4TV39;B5BFN5;B5F5J5;B5F9T4;B5FUI3;B5QXJ7;B5RE31;B5XUB7;B5YQB9;B6EMW1;B6I761;B7LFI3;B7LPD5;B7LYU4;B7MMA9;B7MZM0;B7N7H3;B7NHY6;B7UHW9;B8CU41;B8E5U5;C0PY46;C4L9J3;C5A0J7;C5BAU7;C6DFH8;KT2440;P0A9B6;P0A9B7;P0A9B8;P0A9B9;P0C6C2;P54115;Q087Q7;Q0HM63;Q0HRM3;Q0T0X3;Q0TDS9;Q12QA4;Q15QK3;Q1CB62;Q1CEY2;Q1R7A6;Q31WI6;Q32BY7;Q3ILL8;Q3YXU5;Q47XD5;Q56694;Q57K44;Q5E7R0;Q5PJI5;Q5QVL6;Q666Q0;Q6D086;Q6LMN0;Q7CGS4;Q7CPU5;Q7CRQ0;Q7MHL0;Q7N7Z6;Q888H1;Q8DCA1;Q8EIB2;Q8XGA4
1944	rule0025_25	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&R]1:&@[#6&R]:&@[#7&R]:&@[#6&R]2:&@[#6&R]:&@1:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@2)=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&R]1:&@[#6&R]:&@[#7&R]:&@[#6&R]2:&@[#6&R]:&@1:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@2)=&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](-&!@[#7&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	A4ISB9;A5F3A7;A9KN57;B8M9K4;E9Q3E1;J3QMK6;O06478;O34660;O35945;O74187;P00352;P05091;P08157;P0C6D7;P11884;P12693;P12762;P13601;P20000;P22281;P25795;P30837;P30839;P30840;P32872;P33008;P39616;P40108;P41751;P42041;P42236;P45959;P46329;P46368;P46369;P46562;P47738;P47740;P47771;P51648;P52476;P54114;P63938;P76217;P81178;P83401;P9WNY0;P9WNY1;Q04458;Q0WSF1;Q16MV5;Q16MV6;Q16MV7;Q19A30;Q1JUP4;Q25417;Q27640;Q28399;Q29490;Q29491;Q2FF06;Q2FK94;Q2FWD6;Q2G1J0;Q2XQV4;Q2YUN1;Q2YV11;Q40255;Q41247;Q49Z69;Q4F895;Q4L803;Q4L919;Q56YU0;Q5HE78;Q5HJK3;Q5HLA3;Q5HMA0;Q5R6B5;Q5RF00;Q5RF60;Q60HH8;Q63639;Q66HF8;Q6G7I8;Q6GCV9;Q6GEV3;Q6GKD8;Q6XUJ4;Q6XUN9;Q70DU8;Q70E96;Q7A1Y7;Q7A4D8;Q7A825;Q7ZVB2;Q802W2;Q8CN24;Q8CNI5;Q8NLZ0;Q8NVG4;Q8S528;Q8VXQ2;Q8W033;Q8ZPI3;Q94688;Q99SD6;Q99X54;Q9CZS1;Q9FAB1;Q9JHW9;Q9RJZ6;Q9RYG9;Q9SU63;Q9SYG7;Q9ZA11;Q9ZPB7;S0ENH1;W7MWX4
1945	rule0025_26	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	A0A0J9X1M8;A0A0J9X1MB;A0PN13;A0PST9;A0QMB9;A0R4Q0;A1KF54;A1KJE8;A2R4V5;A5TYV9;A5U390;B0JFD4;B1XMM6;B9F3B6;O32507;O69497;O85997;P23883;P25526;P38067;P51649;P51650;P55653;P76149;P76217;P94428;P9WNX6;P9WNX7;P9WNX8;P9WNX9;Q0K2K1;Q1JUP4;Q3MSM3;Q3MSM4;Q4KKA2;Q55585;Q6A2H0;Q6A2H1;Q6A2H2;Q73TP5;Q7TZP3;Q7U2I0;Q8BUF0;Q8BWF0;Q8CHT0;Q8GAI8;Q8N3W7;Q8ZPI3;Q976X5;Q97XA5;Q97XS9;Q9JTN7;Q9RBF6;Q9SAK4;Q9US47;Q9UTM8;Q9VBP6
1946	rule0025_27	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#7&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](-&!@[#7&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	A0A0E3T3B5;A0A0E3T552;A1AB46;A4WAR9;A5F3A7;A7ZLN7;A8A002;A8AGJ9;A8GHZ8;A9MQY3;A9MYQ4;B1IS15;B1LFH3;B1XDF5;B5Z0W0;B6ECN9;B6IAI9;B7L6F9;B7LR95;B7LZ33;B7MMS8;B7MUN0;B7N4K1;B7URJ0;B8M9K4;C0P9J6;C0Q4N4;C4ZVI3;C6DD82;C6KEM4;E9Q3E1;G5DDC2;J3QMK6;N0DT23;O06478;O34660;O35945;O74187;P05091;P08157;P0C6D7;P11884;P12693;P12762;P13601;P20000;P22281;P23883;P25795;P30837;P30839;P30840;P32872;P33008;P39616;P40108;P41751;P42041;P42236;P45959;P46329;P46368;P46369;P46562;P47738;P47740;P47771;P49189;P51648;P52476;P54114;P63938;P77674;P81178;P83401;P9WNY0;P9WNY1;Q04458;Q0T431;Q0THX6;Q0WSF1;Q19A30;Q1RBX3;Q25417;Q27640;Q28399;Q29490;Q29491;Q2FF06;Q2FK94;Q2FWD6;Q2G1J0;Q2XQV4;Q2YUN1;Q2YV11;Q32FQ5;Q3Z1H6;Q40255;Q41247;Q49Z69;Q4L803;Q4L919;Q56YU0;Q57P61;Q5HE78;Q5HJK3;Q5HLA3;Q5HMA0;Q5PHV8;Q5R6B5;Q5RF00;Q5RF60;Q60HH8;Q66HF8;Q6D6Y7;Q6G7I8;Q6GCV9;Q6GEV3;Q6GKD8;Q70DU8;Q70E96;Q7A1Y7;Q7A4D8;Q7A825;Q7ZVB2;Q802W2;Q83R90;Q8CN24;Q8CNI5;Q8FHK7;Q8NLZ0;Q8NVG4;Q8S528;Q8VWZ1;Q8VXQ2;Q8W033;Q8X9W5;Q8Z747;Q8ZPC9;Q93YB2;Q94688;Q99SD6;Q99X54;Q9CZS1;Q9HTP2;Q9JLJ2;Q9JLJ3;Q9RJZ6;Q9RYG9;Q9S795;Q9STS1;Q9SU63;Q9SYG7;Q9ZA11;Q9ZPB7;S0ENH1;U5ILS4;W7MWX4
1947	rule0025_28	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&R]1:&@[#6&R]:&@[#7&R]:&@[#6&R]2:&@[#6&R]:&@1:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@2)=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&R]1:&@[#6&R]:&@[#7&R]:&@[#6&R]2:&@[#6&R]:&@1:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@2)=&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](-&!@[#7&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](-&!@[#7&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	A0A1D8PP43;A9KN57;B0JFD4;Q1JUP4;Q8VWZ1;Q93YB2;Q9I6M5
1948	rule0025_29	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R])-&!@[#7&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	Q9STS1
1949	rule0025_30	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R](-&!@[#6&!R])=&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	A0A1D8PP43;P40047;P47771;P51648;P54114;Q8NLZ0
1950	rule0025_31	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R](-&!@[#6&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](-&!@[#7&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]);!$([#6&!R](=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#16&!R](=&!@[#8&!R])(=&!@[#8&!R])-&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	A3LNE3;A3M013;A4FW36;A6UQD0;A6UVT6;A6VH72;C1DMY3;G7VCG0;P05091;P25553;P40047;P40747;P47771;P51648;P54114;Q1JUP4;Q58806;Q6L285;Q6LX65;Q8KZT4;Q976X5;Q97UA1;Q9FPK6;Q9HK01;Q9JW97;Q9PI19
1951	rule0025_32	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R](-&!@[#0&!R])=&!@[#8&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	
1952	rule0025_33	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&R]1=&@[#6&R](-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1(-&!@[#6&!R])-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#7&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R](-&!@[#6&!R])=&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	Q58806;Q63639
1953	rule0025_34	Any;NADH_CoF	[#6;$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R](-&!@[#7&!R]-&!@[#6&!R](-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&R]1:&@[#6&R]:&@[#7&R]:&@[#6&R]2:&@[#6&R]:&@1:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@2)=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&R]1:&@[#6&R]:&@[#7&R]:&@[#6&R]2:&@[#6&R]:&@1:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@2)=&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R])-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](-&!@[#7&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](-&!@[#7&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#7&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R]);!$([#6&!R](-&!@[#6&!R]-&!@[#6&!R](-&!@[#6&!R])-&!@[#7&!R])=&!@[#8&!R]):1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:2]	Any;NAD_CoF;WATER	H8ZPX2;Q8VWZ1;Q93YB2
